ID,AGE,EDUC,Gender,EARN,Job class
123,39,6,1,18,7
135,44,4,1,34,7
140,32,5,2,44,7
170,63,3,2,51,7
183,36,2,2,200,7
199,51,4,2,207,5
261,25,3,2,230,5
267,25,5,2,258,5
331,26,3,2,264,5
338,50,6,2,300,5
363,25,3,2,349,7
384,38,3,1,408,5
386,53,6,1,502,7
402,43,4,2,552,6
409,36,5,2,626,6
421,57,5,2,685,6
422,42,4,2,720,6
430,28,3,2,800,5
475,30,6,2,890,6
519,32,3,2,1000,5
534,52,4,1,1000,7
552,53,3,2,1000,6
553,30,4,2,1001,5
594,29,4,2,1006,5
657,29,4,2,1168,6
680,36,3,1,1200,5
697,34,3,2,1200,6
708,47,3,2,1241,5
733,27,5,2,1328,6
746,43,6,2,1500,5
791,50,5,2,1602,5
821,33,3,2,1783,7
829,41,3,2,1790,7
868,51,4,2,1798,7
902,47,5,2,1800,5
918,37,5,2,1800,5
933,27,3,2,1800,5
957,25,4,2,1860,5
992,37,2,2,1900,5
1021,30,4,1,1920,5
1043,36,1,1,2000,7
1088,26,3,1,2000,5
1093,33,3,2,2000,5
1107,25,2,1,2000,5
1136,28,2,2,2000,5
1161,43,3,2,2000,6
1177,53,3,2,2000,7
1220,57,5,2,2100,5
1240,25,5,2,2132,5
1246,35,4,1,2150,5
1252,51,4,2,2153,5
1257,32,2,1,2200,5
1262,40,2,1,2200,7
1269,35,5,2,2202,5
1292,52,2,2,2400,5
1323,29,1,2,2400,5
1333,43,1,2,2500,5
1356,37,5,2,2500,6
1365,50,4,2,2500,5
1406,38,2,2,2503,5
1412,34,3,2,2504,5
1450,36,1,2,2744,5
1451,56,5,2,2839,5
1500,58,3,2,2870,7
1529,39,4,2,2900,6
1545,30,4,2,2937,6
1559,38,4,2,2953,5
1597,31,2,1,3000,5
1616,56,3,2,3000,7
1623,30,4,2,3000,5
1629,39,3,2,3000,5
1646,39,3,2,3000,5
1688,43,3,1,3000,5
1716,25,5,1,3000,6
1769,37,6,2,3000,5
1777,30,3,2,3000,7
1793,37,3,1,3000,7
1801,41,4,2,3000,6
1802,33,3,2,3000,5
1882,26,2,1,3000,5
1889,40,3,2,3000,6
1890,34,3,2,3005,5
1891,45,4,2,3014,5
1930,26,3,2,3020,5
1939,36,1,1,3042,5
1948,45,4,2,3046,7
1962,57,5,2,3050,7
1969,48,5,2,3120,5
1991,47,3,2,3144,5
1994,54,3,2,3174,7
2005,47,5,2,3200,5
2006,36,3,2,3200,5
2021,35,2,2,3241,5
2031,29,4,2,3293,7
2045,32,3,2,3309,6
2055,28,4,1,3310,7
2086,25,3,2,3500,5
2094,49,4,2,3500,5
2104,37,3,1,3500,5
2119,30,3,2,3600,5
2126,46,3,2,3626,5
2132,36,2,1,3680,5
2133,50,2,1,3700,5
2135,37,5,2,3802,6
2157,52,3,2,3808,5
2174,52,3,2,3900,5
2194,42,4,2,3922,5
2197,43,4,1,4000,5
2207,51,1,2,4000,5
2234,38,3,2,4000,5
2260,37,3,2,4000,6
2270,35,2,2,4000,5
2280,47,1,2,4000,5
2297,54,2,2,4000,5
2298,36,3,2,4000,7
2299,35,4,1,4000,5
2317,51,1,2,4022,5
2318,47,3,2,4046,5
2348,25,4,2,4050,5
2375,38,1,1,4060,5
2376,40,4,2,4200,5
2414,26,3,2,4200,7
2438,48,2,2,4260,5
2458,43,2,1,4316,5
2482,27,3,1,4320,5
2490,40,3,1,4500,5
2493,46,3,1,4500,5
2529,51,1,1,4508,7
2536,28,2,2,4555,5
2554,46,3,2,4600,5
2556,53,1,2,4647,6
2586,25,4,2,4660,5
2588,45,3,2,4670,7
2625,41,4,1,4692,5
2650,43,2,1,4764,7
2654,63,2,1,4788,5
2659,42,3,1,4800,5
2666,44,3,1,4800,5
2698,25,5,1,4800,5
2700,40,4,2,4804,5
2701,28,2,1,4900,5
2702,37,3,2,4900,6
2703,52,4,2,4974,6
2720,27,4,2,5000,5
2725,32,3,1,5000,5
2774,31,3,2,5000,5
2801,54,2,2,5000,5
2806,51,4,2,5000,5
2808,34,4,2,5000,7
2816,56,6,2,5000,5
2851,26,5,1,5000,5
2869,30,3,1,5000,5
2875,43,2,2,5000,5
2877,28,5,2,5000,5
2899,47,1,1,5000,5
2928,36,3,2,5016,6
2943,30,4,2,5025,5
3007,29,2,2,5028,5
3053,58,5,2,5045,5
3062,45,5,2,5185,5
3091,52,4,2,5200,5
3135,31,3,2,5200,5
3139,56,1,2,5250,5
3148,33,4,2,5250,5
3183,28,3,2,5300,5
3184,35,2,2,5304,5
3186,39,3,2,5322,6
3227,53,4,2,5348,5
3254,32,5,2,5459,7
3270,60,1,2,5464,5
3296,60,2,2,5475,5
3320,46,5,2,5500,7
3323,26,4,1,5500,5
3365,29,1,1,5500,5
3370,41,4,1,5500,5
3404,32,4,2,5554,5
3410,43,6,1,5564,5
3435,38,4,2,5606,5
3449,38,2,2,5675,5
3458,41,4,2,5700,5
3463,30,3,2,5720,5
3475,37,4,2,5720,5
3482,49,3,2,5720,5
3512,28,1,2,5832,5
3537,27,5,1,5880,5
3539,31,5,1,5880,5
3541,45,4,2,5905,5
3545,40,2,1,6000,5
3567,37,2,2,6000,5
3583,39,4,2,6000,5
3602,30,4,2,6000,5
3642,29,2,1,6000,6
3649,32,3,2,6000,6
3667,34,4,2,6000,7
3673,34,1,1,6000,5
3691,40,2,2,6000,7
3693,54,1,1,6000,5
3742,35,4,2,6000,5
3746,33,3,2,6001,5
3750,56,3,2,6024,6
3778,33,3,2,6029,5
3781,38,5,2,6050,7
3804,26,4,2,6100,5
3836,28,4,2,6126,5
3840,49,3,1,6150,5
3850,28,4,1,6214,5
3880,57,6,2,6300,5
3990,26,3,1,6300,5
4005,27,3,1,6342,5
4010,57,1,1,6400,5
4021,42,5,2,6488,5
4026,45,2,1,6500,5
4033,55,1,2,6500,6
4058,42,3,2,6500,5
4063,31,3,2,6500,7
4147,40,5,2,6501,5
4156,63,3,2,6510,5
4166,30,2,2,6576,5
4168,35,3,2,6576,6
4176,61,3,2,6639,5
4188,41,3,2,6810,6
4194,35,3,2,6835,5
4220,36,4,1,6861,7
4230,29,3,1,6862,6
4236,46,6,2,6894,5
4280,33,4,1,6896,5
4281,47,3,2,6940,5
4315,37,1,1,7000,5
4316,43,5,2,7000,6
4333,26,4,2,7000,5
4336,25,3,1,7000,5
4348,55,1,2,7000,5
4353,53,2,1,7000,5
4357,45,4,2,7025,5
4371,55,3,2,7050,5
4389,34,3,2,7056,5
4397,45,3,2,7068,7
4406,56,3,2,7075,6
4408,61,6,2,7131,7
4413,53,4,2,7150,7
4454,26,2,1,7200,7
4466,30,3,2,7200,7
4475,32,3,1,7200,5
4494,26,1,2,7200,5
4495,62,5,1,7204,5
4511,47,5,2,7240,7
4515,49,3,2,7304,6
4528,58,4,1,7314,7
4533,36,5,2,7342,5
4547,47,3,1,7401,6
4565,65,1,2,7500,5
4587,49,4,1,7500,5
4589,28,3,1,7501,5
4617,36,4,2,7512,6
4632,43,5,2,7747,5
4654,43,3,2,7798,5
4743,50,2,1,7800,5
4753,34,3,2,7800,5
4781,48,2,2,7800,5
4817,38,3,2,7800,5
4820,43,4,2,7800,5
4827,46,3,1,7828,7
4832,49,4,2,7850,7
4867,26,3,1,8000,5
4896,51,4,1,8000,5
4904,53,3,1,8000,7
4926,50,4,1,8000,6
4936,32,4,2,8000,5
4938,27,2,1,8000,5
4956,60,4,1,8000,5
4973,53,1,2,8000,5
4979,26,3,1,8000,6
5001,35,3,2,8000,5
5020,43,4,1,8000,5
5029,48,1,1,8000,5
5109,50,1,2,8000,6
5146,40,4,1,8000,5
5150,27,3,2,8000,5
5190,48,3,2,8000,6
5197,33,5,2,8000,5
5225,25,3,2,8000,5
5249,41,3,2,8001,7
5262,41,5,2,8003,5
5274,30,3,2,8005,5
5346,42,3,2,8008,6
5364,58,6,2,8009,6
5376,51,3,2,8014,5
5377,34,3,2,8016,5
5380,50,3,2,8025,5
5393,31,3,2,8045,7
5395,40,3,1,8060,5
5410,26,4,2,8100,5
5467,56,4,2,8117,7
5474,44,4,2,8123,5
5508,47,3,2,8161,6
5510,45,4,2,8200,5
5516,29,3,2,8214,5
5549,57,3,2,8240,7
5555,29,6,2,8250,5
5580,42,4,1,8320,5
5616,29,4,2,8350,7
5623,40,1,1,8368,7
5631,37,3,2,8373,5
5636,59,4,2,8375,5
5660,44,6,1,8386,5
5674,26,1,1,8400,5
5682,30,1,1,8409,5
5700,39,4,2,8450,5
5729,41,3,2,8468,5
5732,27,3,1,8498,5
5738,42,4,2,8500,5
5742,26,4,2,8600,5
5757,27,4,2,8603,6
5762,50,4,2,8617,7
5766,29,3,2,8650,5
5785,30,4,2,8676,5
5814,41,3,2,8685,5
5828,40,4,2,8700,5
5832,39,2,2,8840,5
5840,40,3,2,8858,5
5861,58,3,2,8921,5
5867,40,2,2,8932,5
5921,42,5,2,8970,5
5933,49,3,2,8988,5
5952,42,3,1,9000,5
5976,52,4,2,9000,7
5979,42,5,2,9000,5
5990,59,3,1,9000,5
5991,51,3,2,9000,5
6009,44,3,2,9000,5
6021,36,2,2,9000,6
6075,57,4,2,9000,6
6078,46,3,1,9000,5
6085,41,3,2,9001,7
6103,51,3,2,9005,5
6116,44,1,1,9024,5
6155,30,6,1,9050,5
6189,29,1,1,9060,5
6214,46,2,2,9060,5
6245,60,3,1,9075,7
6253,51,5,2,9090,6
6284,53,1,1,9151,5
6322,39,3,2,9200,6
6334,55,3,2,9200,5
6340,32,5,2,9200,5
6345,45,4,2,9250,5
6379,39,3,1,9346,5
6404,42,4,1,9473,7
6430,52,2,1,9479,5
6441,36,2,2,9500,5
6454,50,2,2,9500,5
6467,29,1,1,9500,5
6472,37,3,2,9501,5
6488,31,5,2,9520,6
6507,39,3,2,9600,5
6509,39,5,2,9610,5
6510,48,5,2,9640,5
6513,49,3,2,9750,5
6518,27,3,1,9800,5
6532,55,5,2,9800,5
6556,61,4,2,9925,5
6567,57,6,2,9967,5
6573,30,3,1,10000,7
6600,61,2,2,10000,5
6608,37,4,2,10000,7
6611,47,5,2,10000,7
6615,29,1,1,10000,5
6650,56,2,2,10000,5
6657,44,4,2,10000,5
6658,40,4,1,10000,7
6682,45,4,2,10000,6
6691,46,1,1,10000,5
6724,46,3,2,10000,7
6772,39,5,2,10000,7
6777,36,3,2,10000,5
6781,57,3,2,10000,6
6813,38,1,1,10000,6
6857,50,2,1,10000,5
6861,53,3,2,10000,5
6916,29,3,1,10000,5
6925,28,3,2,10002,5
6931,42,4,2,10010,5
6998,36,5,2,10010,5
7017,39,3,2,10030,5
7025,44,3,2,10050,6
7031,27,2,2,10100,5
7061,25,5,2,10109,5
7066,47,5,2,10137,7
7085,34,2,2,10280,5
7123,45,4,2,10300,5
7144,28,1,1,10400,5
7153,25,3,1,10400,6
7161,48,2,2,10400,5
7162,42,1,1,10400,5
7176,35,3,2,10400,5
7210,47,4,1,10400,5
7227,41,1,2,10400,5
7247,54,3,2,10456,5
7253,51,3,2,10500,5
7267,25,5,2,10520,5
7275,27,4,2,10540,5
7304,40,4,2,10546,5
7341,49,4,1,10570,5
7354,52,3,2,10580,7
7356,38,3,2,10638,5
7378,64,3,2,10667,5
7380,31,4,2,10700,5
7414,52,4,2,10720,5
7425,42,3,1,10768,5
7472,37,5,2,10791,7
7508,27,4,2,10800,5
7518,33,1,1,10800,5
7524,40,3,2,10900,7
7531,51,3,2,10950,6
7540,39,3,2,10960,7
7546,48,3,1,10983,5
7582,42,3,1,11000,7
7585,30,4,2,11000,5
7596,46,3,2,11000,5
7627,48,2,2,11000,5
7640,41,3,2,11000,5
7669,30,1,2,11000,5
7695,54,1,1,11000,5
7773,48,3,2,11000,7
7775,52,3,2,11000,5
7791,31,1,1,11000,7
7796,53,1,2,11000,6
7799,27,3,2,11000,5
7846,31,4,2,11000,5
7848,28,4,2,11005,5
7887,29,1,1,11232,5
7923,41,4,1,11250,5
7931,35,3,1,11268,5
7943,40,4,2,11328,5
7957,53,6,1,11343,6
7961,38,4,1,11440,5
7976,32,5,2,11450,5
7990,51,4,2,11460,6
8013,42,3,2,11500,6
8022,28,3,1,11500,5
8035,42,3,2,11520,5
8047,36,3,2,11530,5
8084,52,3,2,11544,5
8092,34,2,2,11556,5
8102,29,3,1,11640,5
8124,38,3,1,11660,5
8141,29,3,1,11700,5
8185,25,4,2,11700,5
8209,48,3,2,11700,5
8247,45,1,2,11716,5
8249,34,3,2,11742,5
8270,61,3,2,11766,5
8275,26,4,2,11919,5
8299,36,2,2,11960,5
8326,52,1,1,11995,5
8328,56,3,2,12000,5
8340,55,1,2,12000,5
8363,31,4,2,12000,5
8366,30,1,1,12000,5
8368,32,2,1,12000,5
8377,30,3,2,12000,5
8409,43,3,2,12000,5
8437,27,3,1,12000,6
8469,54,3,2,12000,5
8479,48,6,2,12000,5
8488,40,4,1,12000,5
8491,27,2,1,12000,5
8493,50,6,2,12000,5
8515,26,2,1,12000,5
8524,35,4,2,12000,5
8549,25,2,1,12000,7
8552,25,3,1,12000,7
8556,46,2,2,12000,5
8573,57,3,2,12000,5
8584,36,2,1,12000,5
8614,49,5,1,12000,7
8644,45,1,1,12000,5
8697,39,1,2,12000,5
8708,40,2,2,12000,7
8714,46,3,1,12000,5
8725,29,3,2,12000,5
8783,37,3,1,12000,5
8798,51,1,1,12000,5
8800,52,3,2,12000,6
8801,41,3,1,12000,5
8805,36,2,1,12000,5
8815,44,1,2,12000,5
8823,26,5,1,12000,5
8828,28,1,1,12000,5
8857,49,4,1,12007,6
8904,51,6,1,12008,5
8922,29,2,1,12020,5
8955,33,3,2,12025,5
8975,38,5,2,12036,5
9023,43,5,1,12038,7
9058,39,3,2,12049,6
9064,55,4,2,12108,7
9084,44,4,2,12131,5
9109,42,2,2,12170,5
9127,39,4,2,12182,5
9167,27,4,2,12200,5
9169,32,4,2,12201,5
9218,59,2,1,12250,5
9230,25,3,1,12304,5
9256,41,3,2,12360,5
9289,58,4,2,12376,6
9316,39,3,2,12470,5
9319,28,1,2,12486,5
9327,64,3,2,12500,6
9329,40,1,1,12500,5
9353,42,3,2,12500,5
9361,47,6,2,12529,7
9366,27,5,2,12588,6
9409,34,5,2,12588,6
9412,47,2,1,12661,5
9432,45,3,2,12673,6
9441,50,5,2,12676,7
9467,56,6,1,12700,6
9468,45,2,1,12740,5
9475,47,4,2,12785,5
9477,26,3,2,12800,5
9529,38,5,2,12800,7
9546,61,4,1,12832,7
9569,36,2,1,12912,5
9622,44,2,1,13000,5
9663,44,2,1,13000,5
9734,38,2,1,13000,5
9740,28,4,2,13000,5
9765,50,3,1,13000,5
9771,55,2,2,13000,6
9802,33,1,1,13000,5
9810,31,1,1,13000,5
9821,43,3,2,13000,5
9827,61,1,2,13000,5
9842,42,5,2,13000,5
9883,58,4,2,13000,5
9909,28,2,1,13000,5
9914,45,2,1,13000,5
9928,30,1,1,13000,5
9963,33,2,2,13000,5
9974,37,3,1,13000,7
10011,55,1,1,13000,5
10031,58,4,2,13000,5
10072,51,2,2,13000,5
10073,41,3,1,13000,5
10108,27,4,2,13000,5
10112,62,3,2,13000,5
10143,60,3,1,13000,5
10169,35,3,2,13000,5
10185,27,1,1,13000,5
10186,62,3,2,13000,5
10190,54,4,2,13000,5
10192,56,4,2,13000,5
10207,42,3,2,13000,5
10233,35,2,1,13000,5
10245,61,3,1,13000,5
10259,25,3,1,13002,5
10306,28,4,2,13005,5
10357,44,4,1,13006,5
10387,29,5,2,13014,5
10448,56,3,2,13014,5
10458,30,3,2,13025,7
10469,47,3,2,13027,5
10474,65,1,1,13032,6
10486,62,2,2,13073,6
10493,31,1,2,13075,5
10507,44,2,2,13100,5
10541,30,4,2,13100,5
10567,61,4,1,13142,7
10569,26,4,1,13150,5
10571,31,3,2,13150,5
10577,34,5,2,13153,5
10631,33,3,1,13200,7
10676,26,3,2,13250,5
10678,63,2,2,13261,5
10679,46,4,2,13290,5
10729,35,3,2,13346,5
10741,32,3,2,13400,5
10754,47,5,1,13500,6
10787,40,4,2,13500,5
10824,39,4,2,13500,5
10827,57,3,2,13519,5
10834,45,5,2,13666,5
10848,39,5,1,13683,5
10850,26,4,1,13759,5
10879,65,3,2,13808,5
10892,60,6,2,13834,5
10905,47,4,1,13900,5
10910,40,4,2,13950,5
10923,31,4,1,14000,5
10926,41,3,1,14000,7
10943,29,3,2,14000,5
10960,45,3,2,14000,6
10969,26,3,2,14000,5
11014,35,2,1,14000,6
11097,25,5,1,14000,5
11115,63,2,2,14000,5
11128,28,3,1,14000,5
11137,61,3,2,14000,5
11144,37,3,2,14000,6
11153,58,6,1,14000,5
11159,29,5,1,14000,5
11176,28,3,2,14010,5
11195,49,3,2,14011,6
11204,28,3,2,14027,7
11226,32,5,1,14105,5
11263,53,5,2,14120,5
11267,63,2,2,14152,5
11272,51,3,2,14200,6
11281,39,5,2,14225,6
11286,43,4,1,14225,7
11301,51,4,2,14286,5
11384,33,3,1,14300,5
11405,52,1,2,14379,5
11417,44,3,2,14380,5
11457,54,4,1,14400,5
11465,52,3,1,14400,5
11486,63,3,2,14500,6
11501,33,3,2,14524,7
11534,31,4,2,14531,7
11544,51,4,2,14542,7
11556,31,3,1,14560,5
11620,48,1,2,14560,5
11628,28,3,2,14620,6
11636,51,3,1,14700,5
11659,51,4,2,14800,5
11691,37,3,2,14840,5
11697,40,3,2,14860,5
11699,61,4,1,14900,5
11704,43,3,2,14904,5
11717,44,5,2,14907,5
11764,42,3,2,14923,5
11782,29,4,1,14931,5
11784,37,3,1,15000,5
11812,58,1,1,15000,5
11860,50,2,1,15000,5
11867,48,3,2,15000,6
11914,59,3,2,15000,5
11970,50,4,2,15000,5
11993,36,3,2,15000,5
12011,45,1,1,15000,5
12023,44,3,2,15000,5
12026,34,1,1,15000,5
12041,32,1,1,15000,5
12062,28,3,1,15000,5
12082,30,3,1,15000,6
12111,26,3,2,15000,5
12116,52,3,1,15000,5
12200,59,2,2,15000,5
12203,47,3,1,15000,5
12267,49,3,1,15000,7
12273,40,2,1,15000,5
12275,54,2,2,15000,5
12305,46,5,2,15000,6
12329,34,3,2,15000,5
12385,51,4,2,15000,5
12405,40,3,1,15000,7
12408,48,2,2,15000,5
12418,42,3,2,15000,5
12448,33,3,2,15000,5
12545,30,4,1,15000,7
12547,32,1,2,15000,5
12552,44,2,2,15000,5
12566,29,3,2,15000,5
12582,39,3,2,15000,5
12585,40,3,2,15000,5
12589,38,4,2,15000,5
12643,46,4,1,15001,5
12657,28,4,2,15002,5
12681,26,4,1,15002,5
12690,49,4,2,15007,5
12730,30,4,2,15010,5
12740,46,3,2,15014,6
12745,61,3,1,15020,5
12754,48,3,2,15040,5
12757,26,3,2,15049,5
12773,44,4,1,15050,5
12829,31,3,2,15052,5
12907,27,1,1,15080,5
12915,43,3,2,15080,5
12937,32,4,2,15097,5
12966,27,5,2,15100,6
12967,35,3,2,15100,5
12971,34,3,2,15100,5
12989,47,5,2,15150,5
13009,33,4,2,15150,5
13012,40,4,2,15175,5
13047,34,3,1,15185,5
13066,40,3,1,15200,7
13130,37,2,2,15261,5
13152,40,3,2,15299,7
13164,56,3,2,15300,5
13172,38,3,2,15323,5
13185,62,1,1,15348,5
13188,62,4,2,15389,6
13211,47,4,2,15396,6
13231,45,3,2,15400,6
13251,27,3,2,15406,5
13263,38,2,2,15484,5
13310,34,3,2,15500,5
13325,36,4,1,15500,5
13367,50,4,2,15500,5
13414,30,3,2,15530,5
13449,33,6,1,15568,5
13469,48,5,1,15600,5
13483,47,3,2,15600,7
13512,26,3,1,15600,5
13520,26,1,1,15600,5
13530,32,3,1,15600,5
13552,46,4,2,15602,5
13557,53,2,1,15768,7
13575,64,3,2,15796,5
13608,26,3,2,15800,6
13670,37,3,1,15900,5
13683,26,5,1,16000,5
13684,27,4,2,16000,5
13689,31,3,1,16000,5
13712,64,1,2,16000,5
13720,29,3,1,16000,5
13742,36,3,1,16000,5
13767,46,3,2,16000,5
13781,35,3,2,16000,5
13788,45,4,1,16000,7
13804,37,3,2,16000,5
13811,25,2,1,16000,5
13825,44,3,2,16000,5
13838,29,3,2,16000,5
13855,33,1,1,16000,5
13862,51,3,1,16000,5
13880,30,3,2,16000,5
13889,32,3,1,16000,5
13907,44,2,2,16000,5
13938,39,3,1,16000,5
13949,34,3,1,16000,5
13986,37,1,2,16000,5
13989,41,3,2,16022,5
14005,36,4,2,16038,5
14018,41,3,1,16040,5
14051,42,1,1,16045,5
14052,34,3,2,16056,5
14114,43,3,2,16080,5
14121,38,4,2,16095,5
14136,55,3,2,16098,5
14137,28,3,2,16100,5
14152,63,1,1,16100,5
14222,27,3,2,16125,5
14241,46,3,1,16125,5
14271,57,4,1,16152,7
14288,41,3,2,16155,5
14298,42,2,1,16160,5
14337,31,5,2,16200,5
14363,34,4,2,16200,5
14364,25,3,1,16200,5
14464,28,3,2,16300,5
14471,45,2,1,16316,6
14513,26,4,2,16400,5
14524,34,4,2,16430,5
14549,41,5,2,16504,5
14598,42,4,1,16600,5
14599,29,6,1,16640,5
14607,35,1,1,16640,5
14613,41,3,2,16640,5
14621,36,4,2,16640,6
14653,27,3,2,16640,5
14659,31,3,2,16640,5
14698,35,2,2,16640,5
14712,37,4,2,16640,5
14733,26,5,1,16650,5
14735,29,3,1,16652,5
14750,34,1,1,16720,5
14757,56,3,2,16757,5
14759,28,5,2,16777,6
14791,32,5,1,17000,5
14801,28,2,1,17000,5
14805,45,3,1,17000,6
14806,33,4,2,17000,5
14828,38,3,1,17000,7
14830,55,5,2,17000,5
14843,29,3,1,17000,6
14844,26,3,2,17000,5
14853,40,5,1,17000,5
14862,35,4,2,17000,6
14875,37,4,2,17000,7
14906,47,3,2,17000,6
14919,38,2,1,17000,5
14922,61,1,2,17000,5
14930,44,2,2,17000,5
14981,40,3,1,17000,6
15001,29,2,2,17000,5
15023,42,4,1,17000,5
15092,29,4,1,17000,5
15117,39,2,1,17000,5
15149,65,1,1,17000,5
15164,32,6,1,17000,5
15165,25,3,1,17000,5
15187,27,4,2,17012,5
15217,61,2,2,17012,5
15224,36,3,2,17015,5
15251,36,6,2,17019,5
15266,48,4,1,17021,5
15322,64,2,2,17032,6
15324,42,3,2,17100,5
15337,63,3,1,17127,5
15346,35,3,1,17160,5
15347,26,3,2,17160,5
15354,40,2,1,17174,7
15362,48,4,2,17200,5
15369,53,6,2,17201,5
15377,27,5,1,17266,5
15398,47,4,2,17372,5
15434,43,6,2,17397,6
15436,32,4,2,17400,5
15460,39,3,2,17420,5
15481,25,3,2,17460,6
15482,35,3,2,17500,5
15485,38,3,1,17508,5
15517,32,2,2,17512,5
15519,34,3,1,17515,5
15523,51,3,2,17699,5
15526,39,3,2,17744,5
15529,57,3,2,17777,5
15541,37,6,2,17850,5
15544,39,4,2,17887,7
15563,25,2,2,17888,6
15581,44,6,2,18000,6
15616,48,4,2,18000,5
15641,45,2,1,18000,5
15667,28,3,2,18000,5
15683,31,4,2,18000,5
15693,26,4,1,18000,5
15741,25,4,1,18000,5
15763,25,5,2,18000,5
15792,39,3,2,18000,5
15827,34,4,1,18000,5
15867,56,1,2,18000,6
15871,25,6,2,18000,5
15887,59,1,1,18000,5
15898,28,2,1,18000,5
15922,62,3,2,18000,5
15936,36,4,1,18000,6
15971,48,3,2,18000,5
15985,53,3,2,18000,5
15996,28,4,2,18000,5
16034,29,4,1,18000,5
16045,25,3,1,18000,6
16065,25,5,2,18005,5
16133,26,4,2,18026,5
16134,62,5,2,18050,5
16142,37,3,2,18066,5
16143,56,3,2,18079,7
16172,49,4,1,18083,7
16205,34,3,2,18162,5
16269,40,3,2,18197,5
16281,53,4,1,18200,5
16298,34,3,1,18200,6
16317,61,6,1,18200,5
16319,46,3,1,18300,5
16320,43,1,1,18301,5
16334,53,4,2,18337,7
16339,64,4,2,18360,5
16388,45,3,2,18395,5
16433,52,4,2,18398,5
16472,43,4,2,18414,5
16486,36,4,2,18440,5
16504,39,6,2,18450,5
16524,45,3,1,18455,6
16525,45,5,2,18458,5
16550,64,4,2,18462,5
16579,40,3,2,18500,5
16613,30,2,2,18500,5
16628,28,4,2,18500,5
16633,31,4,1,18500,7
16646,35,3,2,18525,5
16680,30,2,2,18581,5
16746,65,4,1,18597,7
16769,34,4,2,18600,7
16796,43,3,2,18620,6
16840,51,3,2,18629,5
16842,53,4,2,18668,5
16845,53,3,2,18698,6
16851,48,3,2,18700,7
16859,45,3,1,18706,5
16873,41,3,1,18720,5
16879,42,4,1,18720,5
16888,27,3,2,18805,5
16895,25,3,2,18856,5
16917,65,3,1,18895,5
16937,31,4,1,19000,5
16954,42,3,2,19000,5
16970,30,3,1,19000,5
16994,53,1,1,19000,5
16997,26,3,1,19000,5
17005,50,3,2,19000,6
17037,29,2,1,19000,5
17045,40,3,1,19000,5
17058,61,3,1,19000,5
17071,45,4,2,19000,5
17073,29,3,1,19000,5
17086,26,3,1,19000,5
17088,42,3,2,19018,5
17089,46,2,2,19040,5
17108,27,3,1,19050,7
17223,29,5,2,19075,7
17226,25,4,1,19100,5
17227,40,3,2,19144,5
17270,33,3,2,19175,5
17298,48,5,2,19242,5
17328,52,5,2,19270,7
17386,40,3,2,19288,7
17387,43,4,2,19300,5
17395,62,4,2,19397,5
17442,35,3,2,19398,5
17455,49,3,1,19500,5
17468,46,4,2,19500,6
17474,49,3,1,19500,5
17484,56,6,2,19527,5
17506,61,3,2,19616,5
17515,61,3,2,19618,5
17516,25,4,2,19620,5
17517,40,3,2,19651,5
17556,63,4,1,19693,5
17566,34,2,1,19760,5
17607,38,4,1,19800,5
17610,38,5,2,19821,5
17622,39,4,2,19913,5
17637,30,4,2,19983,5
17641,47,5,2,19989,7
17645,50,3,1,20000,5
17673,38,4,2,20000,5
17676,47,2,1,20000,7
17688,45,3,1,20000,5
17690,35,4,2,20000,5
17755,27,3,1,20000,5
17761,30,3,1,20000,5
17767,38,5,1,20000,5
17770,25,5,2,20000,5
17774,44,3,2,20000,6
17780,43,4,1,20000,5
17805,39,2,2,20000,5
17811,29,3,1,20000,5
17812,59,2,1,20000,5
17848,59,3,1,20000,5
17856,45,4,1,20000,5
17910,51,5,2,20000,5
17932,59,1,2,20000,5
17971,29,3,2,20000,6
17981,35,3,2,20000,5
18000,41,2,1,20000,5
18053,52,3,1,20000,5
18073,34,2,2,20000,5
18089,44,2,1,20000,5
18096,47,3,1,20000,5
18152,61,3,2,20000,5
18154,37,3,2,20000,5
18160,30,6,1,20000,6
18200,32,4,1,20000,5
18203,41,3,1,20000,5
18204,31,5,1,20000,6
18220,47,3,1,20000,6
18221,30,3,1,20000,5
18226,62,1,2,20000,5
18229,27,5,2,20000,6
18245,39,3,2,20000,5
18264,27,4,1,20000,5
18300,42,1,1,20000,5
18310,34,4,1,20000,5
18333,53,3,2,20000,5
18350,53,4,1,20000,5
18359,55,4,1,20000,5
18391,39,3,2,20001,6
18395,25,4,2,20001,5
18412,36,3,2,20001,6
18424,30,4,1,20001,5
18428,25,4,2,20005,5
18430,57,3,1,20005,5
18447,51,2,2,20008,5
18461,39,4,2,20016,5
18468,42,5,2,20016,5
18480,26,4,1,20018,5
18485,33,3,2,20025,5
18502,48,4,2,20032,5
18529,62,3,2,20040,5
18535,58,4,1,20049,5
18559,29,3,1,20050,5
18611,31,5,1,20052,5
18612,32,2,2,20052,5
18639,27,3,2,20053,5
18641,50,3,1,20055,5
18654,38,3,2,20090,5
18675,35,6,2,20097,5
18731,30,3,2,20100,5
18769,49,3,1,20150,5
18794,55,3,1,20200,5
18813,31,3,1,20200,5
18822,40,4,1,20200,7
18823,64,3,2,20232,5
18826,40,3,2,20250,5
18830,46,4,1,20256,6
18839,37,3,1,20323,5
18852,60,6,1,20375,5
18908,28,1,2,20384,5
18936,32,3,1,20390,5
